,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,target
9856,955.4168746777624,468.92083226845716,321.0,614.7512872274672,912.8152307990403,273.0,8.503134481761553,48.82933611186712,853.6151504592832,337.521550177734,689.0,211.1608243153997,515.1616544631697,55.21968076259662,370.90955154546424,398.6738618246224,617.9706974634007,705.2515749893614,447.5031979364895,0.6231053829782844,0.6248595728693948,3540.910845690994
4716,932.1273494691804,450.91432082805323,321.0,673.2998166951926,976.3414485103619,273.0,7.779751484996596,59.143189671741645,836.0918378265865,449.624474476383,689.0,149.96914983031795,446.41252138669176,72.27185460662626,373.1113981190111,364.10391832433993,607.3185311172616,729.597390802711,423.2471079960816,0.7190658519229642,0.5312530537187505,3682.5005655400314
3324,978.1261137324971,432.27215383062156,,600.0129399152942,934.7285331997715,273.0,8.234687892955506,58.31007744607379,843.2780216347438,329.498820043613,,213.6816854383267,510.3783647393857,75.20304465373769,373.80110344430324,,680.6685472888104,768.3537280341019,398.70660232059674,0.6289451555492798,0.6264721666177833,3676.95403679864
2879,945.1659028146555,429.25924567789957,321.0,589.917622214919,1035.9722063352272,273.0,7.639657575023758,59.836772595899454,806.9975447610094,378.35209006756605,689.0,,536.8576285102824,69.74291550629461,367.93613881205465,355.1909628961199,626.4627430104659,782.5202401064571,415.02773549201936,,0.5855374693520388,3493.6561764070716
4561,987.4682043652567,450.1226652326543,321.0,516.918311513064,903.1725082146282,273.0,8.68843017096961,39.981800401449135,851.4057354324074,432.3717323709102,689.0,186.64777400996064,531.5822722136446,87.0247120037378,369.4739411930642,310.4860246449451,628.7453397181455,789.5011262161676,350.4678250463942,0.6038576092149835,0.6849267206330618,3229.086535329734
9561,969.404302981277,509.0501647784195,321.0,444.11006848452377,765.1091335272856,273.0,8.088298644130099,62.101235865686355,825.7341637061711,327.7686555024485,689.0,215.9997428495566,503.34126399016714,91.07855426342479,367.3353339586267,297.38469116410465,611.6441122952034,764.9468065750602,359.485927029791,0.6377382959928968,0.7769085378882012,2996.1851711815943
5230,1019.2268106173276,480.67231299092964,321.0,560.3622735830846,665.8344717565731,273.0,7.760349164717541,54.73040773629644,810.9753926788152,309.31271974106136,689.0,171.26248586456416,507.2599295293137,51.94688582008669,373.69508976025907,414.721711652362,626.4132814722398,717.4737316916883,469.45211938865845,0.6328116638305252,,3015.643384332611
6038,979.0914567250093,452.2953959273974,321.0,518.160502640946,788.2969863159989,273.0,7.784973217088067,61.756056661672,849.4621213696312,350.23617956124417,689.0,169.86954334888978,446.3282616498629,67.27004965494623,373.6499807349765,332.57923663363056,615.3979773947844,913.1476972721358,394.33529329530256,0.7192016002155364,0.6515289544680902,2941.0447505105108
6691,956.3245504883646,476.3169564033838,321.0,465.89558700339484,827.6638030205233,273.0,8.434975876675491,47.26546723004755,840.6552889661826,295.9618025601778,689.0,179.53902831290992,578.8331276292347,86.4036084379273,377.532263673516,365.10399327736803,617.5493451349864,694.516255824231,412.36946050741557,0.554563974793117,0.803752361332475,2989.916164123569
6732,989.1094892574021,465.9747821428297,321.0,683.8448168755021,1047.4478077480019,273.0,7.697619177185222,65.8629307035494,764.8062231697132,359.7125392804158,689.0,155.36391625684513,534.4866182650683,81.70979771854698,373.36057764475095,413.3973421597325,614.6607052738943,780.1783717981777,479.2602728632819,0.6005763082375363,0.5882836466176095,3718.1121256570773
9094,955.1927504115145,411.55858075445167,321.0,442.92535377109124,792.8815460864207,273.0,8.125987294333546,50.30640968436435,813.1845902906064,356.489599869552,689.0,162.19309667675662,279.5752483184985,74.12942218788271,367.9709802285728,331.54791707904957,584.8564371080845,788.8304421112136,381.8543267634139,1.148170311680487,0.4461002683846408,3195.8958456287396
5080,997.4815316506346,496.4310361060894,321.0,528.9449862518256,1184.0786866574692,273.0,7.785576978193306,65.46612589167545,924.2524896263018,263.99692444213974,689.0,197.27578940665833,408.67741021008646,81.23366173672323,376.16016743280755,370.295121015996,624.981756827553,779.2676356703613,435.7612469076715,0.7854605906281568,0.4137487461494452,4166.834197345744
8823,961.6579087959182,432.71166432425076,321.0,619.7597575785751,1063.001673119814,273.0,8.36974710917608,67.13095233509317,871.7594114964937,321.6749088192774,689.0,199.04342522780297,534.4575404331268,67.1830764048947,376.05749086668754,324.5111027553581,619.9990671056635,,391.64205509045127,0.6006089833438595,0.5659827562380598,4005.385144679339
7930,956.9245578856614,433.7826028615934,321.0,696.7429286724085,1075.3228203383437,273.0,8.107765709073055,67.31088824222377,829.2905529156249,404.7898651058517,689.0,162.0729693688325,573.4936742098234,73.4892110045662,379.0251176580485,222.82169708198316,639.7376753656775,660.7989771791146,290.13258532420696,0.5597271852078984,0.6016638659363897,4189.844018020278
6986,980.9487865429296,474.41114359392816,321.0,597.5209036975225,927.7831054224076,273.0,8.158473632427677,60.94714683288446,870.3227900666756,489.68859443256,689.0,164.8078263432639,382.50799191757596,52.83664417419471,367.8742681494807,320.93015362256386,669.9764510784676,737.2048204442789,381.87730045544834,0.8391981521504265,0.46923104500115237,3748.557261895432
640,998.3873492960064,441.9548956730425,321.0,554.5207271226957,815.8251550612298,273.0,8.00148643982779,50.722840751136104,919.179016197171,366.09946921055433,689.0,191.74173997702707,580.347321880149,79.87034736705102,369.51542391335664,222.41887390594346,649.8185756978402,778.0375428981952,273.14171465707955,0.5531170523197342,0.8092636824831039,3366.747330903295
2933,997.4583320261472,468.21726089709915,321.0,690.1733652229361,932.7685007453225,273.0,7.981910296258701,,811.3026829922434,400.3773490801593,689.0,159.59945152542113,503.3450324607249,66.97561686824159,366.72855344736934,375.01975189963093,579.9511484937992,789.463522761038,436.15727502539767,0.6377335213396529,0.6114278611180112,3581.523851807258
9407,958.9535639397145,417.9303973237374,321.0,507.3241247472675,812.9635450392003,273.0,8.015182022548874,54.852666780193424,822.6661395113009,351.315421575966,689.0,166.92267682987983,489.5814135783849,62.10039454566384,376.6243541965871,380.45395710649314,642.6217716712897,752.32506539932,435.30662388668657,0.6556621454515368,0.6786058384665296,3048.210123428221
1052,950.2724329128371,487.53489450879556,321.0,564.4497550842196,956.0460564945861,273.0,8.481694981967568,56.40701743320171,857.5621295644218,,689.0,171.67114172949087,525.6621215434267,72.79337042926457,374.4425031917956,307.74867699754657,662.0226656624449,746.104746803469,364.15569443074827,0.6106584188670348,0.6259693117368976,3610.36886255537
479,1002.5921093651542,499.7642402658547,321.0,543.4326085336413,889.2553297119382,273.0,8.515238484064703,53.04074027018186,751.6433081331794,421.7795988705919,689.0,169.65720650167998,415.1342928706446,72.45513003978685,375.7904541840042,325.56093122240156,657.7379200940708,789.9336679859748,378.6016714925834,0.7732437563283245,0.5483120613608008,3458.544754276653
5094,953.653465999553,502.99278139104047,321.0,557.0606673790569,869.4581046859674,273.0,8.340854938639785,58.05589187957956,792.079080972058,357.9124644208231,689.0,172.01108985616114,349.06646544346336,76.68598686435898,373.290594046867,271.0640708623582,625.7014150690101,744.2766343837933,329.1199627419378,0.9195956408822974,0.48967563820869375,3687.3685064926512
574,991.2294187625199,442.01276571962717,321.0,503.01917886965776,885.9123534994313,273.0,8.034362199524228,65.27331956006381,850.6357973773748,356.83208237382615,689.0,171.65847309336212,442.92377763858536,48.01486833422023,364.5807691728252,277.7102851284779,661.9183936946823,692.9738349275729,342.98360468854173,0.7247296627681341,0.5541616436812908,3636.870322279292
4374,948.7850046131748,480.4058173751513,321.0,557.6767601595278,970.5466139913553,,8.201342199036752,47.42816485882379,865.1503762876627,342.7831687989004,689.0,220.2952894775042,454.9091110755929,80.39109196326108,376.66579990532887,424.1663147723504,615.7572562971915,662.6657223309793,471.5944796311742,0.7056354603253022,0.5515450729743331,3667.474021614168
925,954.7878850032996,440.63970076401614,321.0,607.0361182906478,922.2442318836293,273.0,7.721661767080745,,835.9422181381968,366.64377437561996,689.0,,400.1332624135258,67.77701492435136,367.10410523079554,194.16385181339228,697.0377960245783,738.0505051226191,254.62845963505947,0.8022327313250356,0.5073604812709949,4099.763414311883
5076,943.7570318143293,443.1541178263744,321.0,509.18008996589214,928.0226142346113,273.0,7.794919569090084,66.55600754516696,874.8365426314933,397.09216465398913,689.0,186.0331194399921,382.90635369187675,73.85905695333135,373.94329554517776,383.9251253411889,668.369485802843,733.4890830224243,450.48113288635585,0.8383250810674912,0.49219211217382497,3497.325348571418
1640,966.99087759759,464.69951980136284,321.0,500.0003523952972,1110.475206016302,273.0,7.951015716578649,57.83462026701861,820.2747973225995,368.8570835046615,689.0,204.25619004616243,455.1790854890033,71.49964349180972,377.90610469884433,,630.1047186212229,852.2284869264042,301.52356575371084,0.7052169360003582,0.4742822947575844,3757.5192607476815
5889,1006.7848724704814,447.4955696610904,321.0,488.6036326694972,,273.0,7.594801812937331,69.95648343254291,887.3535160991928,335.6028431670568,689.0,120.78630162451093,446.35655045299666,66.89865484664047,372.84518799071293,357.07915833478694,674.3782096078163,642.2207149020891,427.0356417673298,0.7191560192725406,0.7057954191187884,3264.890132386799
4176,918.451561082164,424.43634983481144,321.0,445.1990911572273,1115.9250346606395,273.0,7.442128915968592,41.770103805209075,,335.45420175401784,689.0,219.69495845279536,558.6131936044329,62.25526232560594,376.0519518252514,286.83434059096413,623.6486901336599,818.834808679321,328.6044443961732,0.574637340605506,0.5563711151249952,3354.615305739446
8343,971.2599356360752,451.98807716789315,321.0,456.9632023270347,1126.1221354887355,273.0,8.88834187248811,50.785865258396186,830.2209155712821,352.7218660392404,689.0,125.46336307995126,450.3407201331244,61.25361076297325,375.36863128889354,250.7082092283346,700.672055289754,628.9396962158777,301.49407448673077,0.7127936374598988,0.45429737572298623,4048.4324048460608
9287,965.585522212421,427.5497572881582,321.0,522.6451011611358,1186.1614778112807,273.0,8.37735850430044,65.44945890710055,808.0546242181222,360.43585502653417,689.0,218.33520562002496,431.95360866975483,55.81426969964113,375.92784368324527,300.6661000211854,667.4235450889238,793.429980353838,366.11555892828596,0.743135358883914,0.41121540995365236,4062.94533034963
2967,931.5988715879092,388.5274097600583,321.0,487.9831643301867,902.7065717319643,273.0,7.616528065456475,54.81987994964194,823.0926574162895,375.416628782366,689.0,167.21917263472466,539.0382074275823,84.92672621717294,369.2129654050849,362.5111940727934,693.7106175396862,858.3562896812452,417.3310740224353,0.5955050969983888,0.6912156764823306,2905.267009095068
9060,982.1709911237434,426.34206488099414,321.0,432.04022871429896,1047.520360588942,273.0,8.295382499170863,60.21802939590821,854.2699080708404,273.38179552436645,689.0,157.0624056410497,412.31219891418664,57.52991403660738,375.06195783503694,273.5173110723853,645.916677267454,787.5318210316774,333.73534046829354,0.7785362665604973,0.4485279051632344,3707.483947841339
7297,965.6906421368236,485.3144617917577,321.0,535.7902161448784,555.8696957957058,273.0,7.949498827393282,56.08179221462809,855.974323083343,363.3938419125273,689.0,157.12994430529508,417.4466932838456,60.99751493327958,374.65789936297784,319.50089439391274,616.3847333804808,786.8629591954009,,0.7689604569025391,0.8607128825978739,2767.7938182165
4692,969.8458432531265,452.0209572624947,321.0,530.276174954909,833.0978221067405,273.0,8.373225525388362,65.44226902567861,838.3764066998231,340.2784848241452,689.0,175.86304603811584,451.1815369491554,67.80947245534719,371.46783306719726,334.6949509253965,594.2668812010714,801.1653257979681,400.1372199510751,0.7114652832883411,0.6229652696631428,3211.073676424455
968,963.6927509385043,472.0031506317802,321.0,486.7580194645987,904.3865805004372,273.0,8.355015738660438,39.39216155091646,974.5949852664813,391.39033783243644,689.0,219.1200565796446,433.8378270399892,72.31602273252543,372.8553465513555,304.1527508666612,606.4602938728457,804.9102621542551,343.5449124175777,0.7399078180667996,0.5596653695286337,3377.646406695161
3880,1010.0633503394598,488.4959449253532,321.0,491.6889843299535,960.0308813035042,273.0,8.265330622516155,64.54718621935915,803.8673426590116,333.81471016598744,689.0,109.40993668980401,491.79213744449686,93.68022109077695,366.59077983611104,282.7582825466079,674.1249259993625,622.210832697171,347.3054687659671,0.6527147865112579,0.6098474225540902,3755.127466160639
34,956.9565983444247,486.5431297321112,321.0,495.27842782433726,903.6375590014609,273.0,8.552097042203437,,867.3073925787345,388.536940336289,689.0,158.21279397458125,513.0302368084576,85.6234159581021,,364.8708244968702,631.4603914474075,731.9499064144919,426.9017124128069,0.6256941150231793,,3166.8136687523524
7808,1002.351270543551,447.29139714397394,321.0,421.7436418009889,1003.4392393344021,273.0,7.923993515806273,58.92960225514718,857.3586432140664,311.95489451189354,689.0,180.77041453690853,394.6691204589043,70.13118126606702,372.68779231441533,397.3242719566219,641.6779689699251,671.4533078687499,456.2538742117691,0.8133395377544486,0.46320722122973884,3674.758852379437
5148,996.7447798988035,449.2204486040679,321.0,690.2563050548267,961.6372377175543,273.0,7.8054120071790365,67.6284764682168,826.8285597939766,331.16741108800534,689.0,189.22766793401678,465.37986287574245,70.8586987113622,376.7796020400001,323.17206297296303,639.8950035742455,692.9946305919647,,0.689759109937483,0.5576308201831564,4138.476752180423
1154,971.0489596083353,461.4421014649677,321.0,548.9186555887431,1105.915143876009,273.0,8.167423236337092,56.12555537631527,852.208149576665,376.8406789365104,689.0,153.39210126583575,347.55752233777815,64.0271649731634,367.1325459013457,301.93384960273073,680.1226563689675,753.8463787567971,358.059404979046,0.9235881238905602,0.37216660752869374,4122.108072905791
3810,997.0312609703282,457.13004057566735,321.0,565.8358479713798,816.4745271134468,273.0,7.790684994823724,68.92427548006457,823.9490499415647,331.21305182661496,689.0,130.86333584859747,435.23665164365207,63.211639683537925,370.08386502855,339.5235946470286,638.5275798111851,824.400834171772,408.44787012709315,0.7375297985308857,0.6104884779313292,3283.104849575024
9390,981.5641302227207,479.4850870273936,321.0,678.794057087811,1047.3752853518804,273.0,8.106914158055941,51.91545243775357,854.339473369268,383.4747392727401,,175.33464986520937,407.9019543201207,61.74876142197928,374.6203157970482,348.1260221518656,694.7958279546705,731.664999842461,400.04147458961916,0.7869538172108874,0.4484072923148213,4220.652402556445
1603,946.1058152950234,437.706971296045,321.0,567.3664391349361,1172.1113560352376,,8.254348411371458,39.82762775794479,832.4515768765433,432.03622657780795,689.0,204.97938370325753,499.2949259010696,65.40136404051769,373.0106335801416,302.10837232808404,657.5462192115689,679.7039625620885,341.93600008602886,0.6429065935743217,0.4817769975812866,4072.2239340675874
1630,963.3111068961393,445.9026318434703,321.0,490.3825593366666,814.8964657012008,273.0,7.652666179864801,61.0335560815844,908.6416577536153,365.74533624004243,689.0,173.0450299899758,438.85635782145613,77.64095157356746,371.38658414221175,406.07975882417753,601.2652498702732,687.4992669383684,467.1133149057619,0.7314466209250985,0.6338195478005773,3180.655412882
5950,963.9227660402332,444.73981030616034,321.0,563.3602190503431,967.0499842307192,273.0,8.072243418371912,53.14776189062056,885.0788655256875,343.88900920663144,689.0,190.283361475091,464.2446317504736,75.47126054509906,,336.44949116224944,607.9522475370787,775.0261184424978,389.59725305287,0.6914457982845,0.5581054765487767,3597.292796752909
376,996.6135156846424,458.86745577102533,321.0,449.58315336626424,872.5511615870711,273.0,8.164985125348348,57.042676739993716,828.6398464030786,264.11156948071533,689.0,150.92390055852624,423.98502359302046,65.61420640262445,371.03177129399825,254.19661340542476,649.7115227278068,748.2320024899,311.23929014541847,0.7571022138464143,0.5611123468165692,3519.614391815495
2056,964.1603973319228,455.1265131966908,321.0,544.1556905946557,930.7116465287277,273.0,7.818738979723535,74.24635349843837,897.9368235918587,315.1321836555816,689.0,145.9847625195935,450.00847992853124,63.49001157998032,368.96483517743593,419.51317625300226,657.9841445966633,660.5763876721907,493.7595297514406,0.7133198913295591,0.5517267280620214,3588.3765561262967
4263,946.2052103758044,477.1302188158316,321.0,542.7038669482146,,273.0,7.656342725370236,58.388709985697574,870.1468509370725,313.505915222571,689.0,195.47229394789554,310.9425673031634,53.22376269541342,374.0530957670239,285.4141310610126,667.960781300056,872.5884672394612,343.80284104671017,1.0323449850693192,0.3180922009273409,4128.30255207361
4845,965.1753310381143,477.9425785838525,321.0,381.98879717530343,873.3142573644465,273.0,8.022530650913055,70.7164198434641,786.1552538774763,308.0574981434991,689.0,134.78203133368834,397.18442293025794,72.4670061307587,,350.2971340738523,579.0734528968153,,421.0135539173164,0.8081887945952119,0.5377805584880363,3016.2049094001927
3291,950.0434911885809,437.42726545062044,321.0,551.5294916146739,786.981290021661,273.0,8.026776475061984,45.48641960193366,851.3647139487728,332.5926667545728,689.0,123.66960748489942,449.57018348336936,66.00536563268355,377.28361691414193,296.30584038455083,665.6548358003419,743.6585044992722,341.7922599864845,0.7140153235092703,0.6551306309986888,3292.7096406062346
1880,1002.8889234460413,472.0827702953316,321.0,600.8852476093264,705.2501972203248,273.0,7.784508561284543,64.96269392434998,841.9951743844157,353.03062876648596,,187.1925997376457,465.4726150333367,64.66230957067444,367.1064818804371,269.30715820111766,638.2364995718275,670.1355421561668,334.26985212546765,0.6896216654485899,0.7516976623239333,3560.7764943895318
3417,939.5885348564132,471.31066946258113,321.0,460.8833717972994,1212.322094490429,273.0,8.167044273043835,52.51838801161794,835.9343654085858,357.87656954806,689.0,195.81042307781053,556.7940227045401,80.37361968823714,370.80529806351444,265.1508899349018,612.7688961170558,740.5555526694691,317.66927794651974,0.5765148096252768,0.5255762023050448,3758.2086816732294
2551,985.234593202977,439.5913006515859,321.0,504.77226770337825,898.5710088042345,273.0,8.097766629813073,65.3628608183744,870.3612247894921,382.9066803259347,689.0,150.6523041895035,436.9897717226208,62.95782284813353,372.2823594744329,404.87558760105026,583.797010904052,799.331294410162,470.2384484194247,0.7345709688687055,0.5563807308184304,3147.809597858335
5449,965.5599733662012,492.2458724483641,321.0,452.09896310340605,899.0807006446423,273.0,8.49463119000076,58.97596098759021,824.1899027335388,377.63552467854737,689.0,233.32236780127207,500.16314362520046,59.424736483382084,376.0119610442771,302.4034666668616,646.8738979088466,811.3439314612491,361.37942765445183,0.6417905919124317,0.6224000578672828,3175.3485212422847
2473,972.0866120696585,443.667226570026,321.0,484.35102786260836,917.2662139490894,273.0,7.991246658475453,65.220021970101,830.6064623069277,359.52787121646816,,184.12177341933764,387.65123915289246,78.4970471286958,379.3675090179564,245.96279368593542,629.7681406515916,738.5657520319386,311.18281565603644,0.8280639079123265,0.508193018768988,3673.7239732342377
8604,979.3144368749006,444.44554424252004,321.0,539.2463593689912,739.3844642256342,273.0,8.604409753655954,64.03583819007312,891.747626267278,404.0613234168078,689.0,283.1315120512449,438.44669395333386,79.39531487633145,366.47167948538004,348.1579090753961,639.1565144479548,780.0998744997787,412.19374726546926,0.7321300500766592,0.7003690689822746,3278.5148240728286
1019,981.9833321144905,516.1969821477198,321.0,543.4983272259485,1015.6882951084098,273.0,8.252196667395728,58.51360660214635,851.4536756090079,326.8716609990256,689.0,208.41239815862815,412.81198448056415,70.39980060389367,373.9824381825573,326.7998537341403,689.1570840721595,726.2559597372194,385.31346033628665,0.7775937038356822,0.47574810836318837,3982.9692837900593
4977,954.8381504124765,456.4653334224796,321.0,595.4247869633504,1172.966383224244,273.0,7.500995340438861,58.47026376827068,883.2707188845445,430.0991907705134,689.0,198.29366385233325,573.4923260674175,70.3399100450524,376.98372891909844,249.05376999367385,592.7872648330477,676.0056167923292,307.5240337619445,0.5597285009917718,0.5488923172228578,4066.6442430503103
4694,964.5229662262191,482.1556165123396,321.0,737.946361432621,1141.879282308535,273.0,8.036754693998262,45.154113565560685,848.7945758781341,314.08708305331766,689.0,211.49132733500085,515.9262288713837,59.00735147297866,371.11981123581796,408.59609274399656,629.4503700093874,703.7372806494024,453.75020630955726,0.6221819749350691,0.5034976895123453,4300.692954570824
6838,988.7520907636602,473.64763759359334,321.0,517.9016386241706,797.266726457327,273.0,7.686488182806749,60.98485116810405,880.8429210887107,344.8420528515802,689.0,186.64078557673494,,88.40009218900451,375.0722180932749,257.328737802754,625.7397583707755,836.6979664541277,318.31358897085806,0.6229227535788255,0.7572281175941922,3165.1220170975653
82,973.0280874762179,484.2841127889267,321.0,579.6125507464455,1103.5285028285205,273.0,7.81596163989447,69.37920182156121,851.9545138985559,342.8488852082224,689.0,191.91537917101724,507.0396239973204,56.83947779142126,373.2958304379915,318.3184497522737,638.6721599478569,734.6051611295925,387.6976515738349,0.6330866165238723,0.5109782849681083,3949.8094714273593
8078,991.7448762168591,421.21785983649573,321.0,464.21318751518766,1230.751912877316,273.0,8.013909097778107,58.03073596346406,867.3696700963893,376.2807144511723,689.0,223.29889081920643,587.8378392483268,,377.47334772513415,267.5681659330667,643.1843212564535,763.4127361857416,325.5989018965308,0.5460689642069749,0.5364471764848965,3883.1436088955224
4728,961.6726536520792,475.08439568991355,321.0,457.6593031068757,1164.9862245676718,273.0,7.609217533743904,57.18611768557025,819.0632059294418,312.7846851619258,689.0,190.95809855964697,614.761090846614,49.90948527848464,369.45525171856383,361.4131036317164,574.5374244740758,910.4140443016313,418.59922131728666,0.5221540607879673,0.5705394296587146,3131.0189232427133
68,992.1645874728199,432.1029740508707,321.0,467.2319621287044,1144.2156965596344,273.0,7.793436183055152,49.98942119382996,836.1604900504425,378.768083990862,689.0,168.11697620483469,373.20293628025684,86.8808819264909,368.84261803176236,192.1624929907183,571.1447442452361,742.7546838134316,242.15191418454827,0.8601218500567878,0.4020953563127152,4126.234249825998
8284,990.9172629160936,463.07885562916385,321.0,488.8170906500478,730.7848191271827,273.0,7.995542206849236,65.75270221444593,875.6153797887532,395.89321933102974,689.0,158.37177917061055,360.11733382473756,84.63531388639566,378.8092792138139,,677.0862031080125,754.6826691465932,,0.8913761428552194,0.6085959041162435,3403.6467662770347
2898,980.8215727308482,501.891241381731,321.0,374.6828675982507,752.6152591662623,273.0,7.724282877064245,64.19637306343172,831.4798679561286,422.3486955967977,689.0,138.74467977868977,555.0250967263188,66.0655392212733,369.47060608403666,348.9587274341317,645.1862652164054,748.8083483916722,413.1551004975634,0.5783522256801373,0.8252432147544132,2502.770883560906
1464,1010.7005476010862,451.4944247891539,321.0,551.3951705128795,1071.7520378778654,273.0,8.2423085777659,70.33140177759317,763.982600023069,326.18309190171794,689.0,176.81665114537478,396.85208204412373,66.96041824433561,370.64839061596007,376.80718724558875,671.200513669361,822.8629939228862,447.1385890231819,0.8088656064158177,0.4327610155114204,3865.2685860007637
488,1010.7216706043246,465.879672454705,321.0,613.3937548198426,959.0613726601856,273.0,7.731548949692997,52.07942588096466,807.1290279214103,432.3796857997299,689.0,138.2650741862027,635.9883154547374,57.79944621634913,373.9435390950922,327.08799029944277,679.6679039017802,793.2285176570646,379.16741618040743,0.504726253925722,0.7234028827025956,3333.731005911322
1238,972.7263815746933,537.3280626331054,321.0,554.8679222033978,1014.1323141511077,273.0,8.105609961936358,66.45079406314542,860.1074046748116,385.383894793627,689.0,220.94769119625778,,,366.72306976295505,308.4610616151984,639.5516971235221,652.6768342497685,374.91185567834384,0.9540838976328216,0.4006891700005595,4204.376207919757
1012,968.6771305730311,,321.0,470.3021477526724,1270.2344315046819,273.0,8.209331324584275,60.94230222981324,857.3827196720237,308.69680873496014,689.0,163.9149002534214,526.516859132896,73.2844636276553,362.9113988549873,301.7079224249233,630.885486450396,734.7737563570437,362.6502246547366,0.6096670874483389,0.47219734238351935,3986.3504128578193
7353,987.3073646826703,516.5566249320353,321.0,479.503618389344,1079.8203690853704,273.0,8.042493091357684,50.26061632192703,868.1539479114325,307.7425575284882,689.0,233.5167836649568,470.73342815801294,56.9164739539299,375.84535480468367,268.80324196059144,574.6844166691778,737.8628494937077,319.0638582825185,0.6819146055891503,0.48864599818474713,3880.930434563643
1046,,426.01786053126017,321.0,466.84185755506206,932.7069781859947,273.0,8.109540983225289,62.22252608394831,837.1785480241612,,689.0,119.55551261126367,421.22822741593967,75.34127122252667,370.4134969639127,367.1702553648572,628.1416825308332,709.1188137654963,429.3927814488055,0.762057191582819,0.5323960367534031,3311.7152466162424
2645,1021.5751850690745,440.23988086382343,321.0,571.3387082081339,841.1957814955846,273.0,8.453568600919361,59.38051426661261,851.1727451490274,291.8738069189407,689.0,156.82960332998508,410.82674860853564,85.61020917651001,368.24960246292784,439.3298997885908,653.7374992729008,696.8204220195071,498.7104140552034,0.7813512656788353,0.5901562617235396,3611.0199983485036
5687,957.9017305838364,448.85542037061555,321.0,606.5399844444273,990.0428054505041,273.0,8.128958887983941,45.49768672900161,876.818065337028,302.7463494074585,689.0,186.17766357127493,392.2203770926806,64.7047432697508,371.7730806857343,399.0859498397333,623.1723172882473,781.6862945355614,444.5836365687349,0.8184174478118676,0.46152057047120754,3786.175119614937
1710,981.0199534314986,424.1500233383429,321.0,478.162397837954,966.1746703685175,273.0,8.082204930659316,52.334179932366496,798.2665885786809,302.8462673603958,689.0,171.61673223410813,480.5692425777342,81.26444774031899,366.7983162992847,221.57397450142057,593.4208684785633,665.9513062886172,273.90815443378705,0.6679578540611176,0.5815032287109733,3757.5942941354524
2208,965.0039455677058,,321.0,482.63240312896414,1111.8893377559816,273.0,8.349206452775023,64.00687460396983,822.7190763890845,332.26280866856786,689.0,217.73677903538086,544.0575575257926,47.83856852076864,367.8305369028179,320.1243130261097,586.988214066143,685.3219934940629,384.1311876300795,0.5900111037144853,0.5323336648241701,3723.365606793296
4291,998.3651358712959,463.9552570354468,321.0,542.3285617442158,1134.2955427628042,273.0,7.986738464309197,42.649897952839154,961.6964709025871,346.12393358967705,689.0,178.3345017240325,413.7866260083659,75.02961963046768,366.03306975486555,323.8326336845859,649.325604225965,757.2727079192001,366.48253163742504,0.7757621436356188,0.43094257819987863,4135.286957056637
9354,982.5696596900601,444.93678681628637,321.0,490.59183759527457,1248.2476575565752,273.0,8.291214901810166,50.38809359993136,943.5921255235007,305.1189187519011,689.0,141.31696658407557,394.6779678929091,79.87340847771225,372.7938341229378,356.8075572279605,653.836333274359,820.3687923071608,407.1956508278919,0.8133213052498013,0.38017405720556136,4055.6124391614826
4208,984.6882215918079,467.34122545497655,321.0,554.6890944896195,698.8487239864832,273.0,7.644626254235042,59.33667841753849,790.9153908398401,278.31877007234823,689.0,186.0546379281412,493.8761383615623,,368.0846234532267,337.05638686049156,628.551202331933,673.2352670174943,396.39306527803006,0.6499605367955614,0.7949676331971632,3271.9854842021764
2456,974.7359008118016,470.5847526809017,321.0,531.1185261959783,1030.6592445022898,273.0,8.042132569078774,55.972040481372375,911.1875321157268,,689.0,190.7312463543352,421.647739759155,63.61447135777506,370.8610399877461,200.68672284962688,609.4671360783719,683.5913039026326,256.65876333099925,0.7612989937604197,0.470827010678263,4145.260286672707
773,988.7314460738596,447.67989623200623,321.0,556.694792619479,986.9977828254586,273.0,7.908030272721576,57.95775603138258,880.7091768914739,410.0370478382888,689.0,168.99565902678614,586.8681750813179,54.0992382514607,374.994557645342,248.5600675133668,626.658816540903,603.830115431399,306.5178235447494,0.5469712170974708,0.6494111987748282,3802.116119878922
6342,1010.2026408559339,408.7571008962846,321.0,558.3985138634513,1255.321557960957,273.0,8.179959081605187,54.17871229688508,868.909690867789,418.05608573614643,689.0,228.16510754560645,543.0748861423656,74.08982352204681,373.1299585887631,320.20600215969193,611.5899017599442,684.69159029935,374.384714456577,0.5910787042283718,0.49163874048883927,4261.644297642934
9937,975.3113398969429,423.59655728630383,321.0,442.4275214425078,974.0521526895772,273.0,7.927002230398542,66.47122119363786,956.4806858527991,480.7994395714688,689.0,194.42593181828838,583.9627114720244,80.80697505885892,368.5363640992267,234.2074803930423,615.0783650613038,720.6007636509858,300.6787015866802,0.5496926322416016,0.6824785353590201,3309.6903056252145
