,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,target
1457,,897.5441822263914,66.39859852027608,760.787584077063,753.6149071939375,767.8062948755097,332.4773257267508,249.0,626.7749840833027,896.7930626611918,793.1916460048692,738.3926427426354,712.9878635342948,591.2252053168042,1073.4275914333955,395.6956701193637,358.9533907936581,-72.99530196076012
2610,84.46618789262821,908.5888654623204,69.54751586787849,,752.5886242604757,795.0196812323634,370.7358475676585,249.0,403.10659440150937,,1041.9041545020175,721.0455827447926,765.1680523784911,625.580917250002,925.5726798621046,370.9622812698451,,83.63169313506103
1978,81.6856237815261,849.4374269544328,75.64507023519371,564.9994464496403,787.475502260765,989.21399950218,434.1858678830268,249.0,604.1868833285373,903.1579621019495,967.423076873647,719.5718192016792,699.8972444691085,682.5459255747453,679.3296730969596,444.0990882414125,436.4288523604185,-116.11658147814995
8285,98.73315304128069,914.2595388686934,61.22740073803823,649.2311247283719,944.5374062635547,1197.0020053622748,287.67353458467915,249.0,475.40052744776875,767.421231399085,926.4113479761533,719.8062214866703,1028.1395522855146,467.9478150854266,1145.6799600418005,271.9599177054876,597.7454375208985,24.909019513766452
2393,98.95751214724206,824.5724654384987,70.95722568345526,734.0274120212741,773.3103568740859,980.5167352479156,362.60217652658207,249.0,737.5863640614864,1039.6706509763294,928.3215316151536,727.1708242337276,665.6230043408995,589.1976405327538,1118.4902185801004,343.08355177018603,701.1170880947122,364.5946051620639
2149,97.49419307745133,882.0861842350225,69.75827600118656,734.3716087829656,738.8636820998327,998.768893451334,478.1358514412032,249.0,667.8914521043506,881.7714575886799,900.0894639540414,738.8240591173745,647.5662767805354,546.3227694432751,1088.1605253902287,311.6233576120005,571.9973150651681,448.20596837496146
724,98.08474506998584,746.5296572087832,77.4474346961383,497.1692543350206,813.0307329352323,1271.2470465974234,381.51237959799346,249.0,481.3750038611026,889.3888085015251,884.5893007696745,728.2207864459307,603.5146457698086,602.3826239493127,1174.8455977610386,337.41812674791964,467.01043642458643,381.4008496335901
3810,102.2029882422242,732.5394933045482,55.86087289239584,475.93497194937015,,,431.5090701349184,249.0,501.2229621841848,1103.4402592209283,626.6135432139151,706.832165975157,637.7943208926191,734.0630097590196,738.7611755393926,331.66815668855907,549.4615585276142,-20.694589875161114
261,110.21607004696398,912.0526978991146,63.91984683691221,373.8908780124816,808.9539861703797,669.4136387280525,406.8826745377351,249.0,586.5821313305312,1015.698754353663,1187.3618599454774,741.323000571899,673.8758398674037,592.419873250021,982.2124730908658,384.6183430645363,466.46735874766154,-243.3922394429241
6058,91.28693491344715,890.4667558772029,60.57870148074918,,793.8159901795714,1013.5907847821829,394.3879796801291,249.0,405.62867589924787,860.3613999689885,765.2077009030097,737.3956289521893,665.972294614034,600.9884343168254,1088.125880850929,430.13129312685834,537.0640728974903,561.3185189062024
6523,108.15758487135456,726.8477675011252,84.22319392189304,618.1204819638656,917.5204669297741,728.8271283055016,302.19534048733465,249.0,424.4769364014243,771.1494315591915,1154.1278497785186,746.108864671648,484.14669943020397,623.3716723657438,1061.1662782426572,410.2711269069729,536.7846555404992,321.38643755398385
8935,102.46191328090697,818.6750526489668,62.11251672392457,606.2825880772094,885.4465293004962,1181.026836288881,449.14354700404067,249.0,701.5118191012997,898.0184767818361,988.6857982465818,702.2225160077394,921.8920199549195,510.65403117656615,1143.9651934180717,315.10472899503895,417.2917833295126,-91.14784588081608
7247,107.42420622928617,931.5122868947448,60.948137425781525,397.8346509024382,857.3648627936151,1247.5121355754547,334.14621390700574,249.0,592.1981137837851,867.2485100467143,758.4053839343696,704.7554501425179,765.5790617416462,652.0058829627981,948.0852992127456,436.123998867042,,-239.76256271854078
4479,111.01135396505387,983.920306127077,62.40418743240159,814.7242621867608,895.1008185757569,939.8686975137433,395.71474953329204,249.0,417.19629786737255,1011.3818294030642,985.5785838917807,720.3379081247704,861.8171637558285,683.0553040643938,751.3512527748154,466.76504318477146,463.75709273879755,-75.2571655909885
6857,100.8967358762794,857.0782701269958,60.65073833724357,475.4392379866281,693.551020061689,888.0611292151491,397.93187588376895,249.0,615.8963347118712,662.9705160523381,1106.3906854959992,740.7388874594203,499.36800563561576,580.4496847608746,1036.0617293357311,351.5290760294605,394.31398288980336,268.4389188079624
3374,104.44557829448209,773.5349336935548,61.08736615519728,720.0795055756282,680.3103619202518,838.6628395398691,378.5587060638891,249.0,,930.8378647130675,1167.0312780071383,759.3834561000543,793.0113164805019,560.2283636124054,1276.8605249136385,349.87859655730125,526.8807511360199,243.82466836945252
4219,123.98499880249341,908.6994477301965,62.966915224018955,,843.9926525722682,909.8357700200655,380.7872419622973,249.0,620.077031617685,1068.6329766565395,1015.1906339168506,723.6137887764405,716.5171315954007,605.6670078339138,866.520790042745,362.2418676803322,523.6491317355586,243.63399867440728
7284,112.3896211335365,652.8153157032461,69.30831979237433,657.5326289230039,691.3080782869774,842.438648554169,363.9952849460663,249.0,618.2262614559982,1027.4018412733528,606.8414604924834,708.7976199749057,901.9956224438947,507.35654843694874,1061.906039668443,446.08882137787225,519.570538598361,-296.46467378120894
8034,87.10418884062173,916.0533245348984,78.29443100492377,749.0195713254493,930.7349176177745,975.5510683161955,442.5267589643542,249.0,700.6531335568059,954.7225367698144,887.4386572340135,716.0090641299248,706.9904900804775,603.4158319609733,849.7298434939755,403.88173214736514,494.9229703402615,-33.08890268643529
183,79.5056439299852,830.7635461388545,53.54922331900741,480.06361053641695,805.4257460152008,1149.7188946649335,376.8183549910241,249.0,576.6964454957574,1078.4098708191534,819.7678200168338,738.4192953233586,833.8825609219417,656.6104622749413,1045.4757155320408,335.0999199722085,475.1345587206297,-74.87181059972198
9677,116.21093627839898,768.4944174206483,76.63003866152813,717.4236528604891,797.7531536970895,804.8274154678819,342.2726579806474,249.0,639.0652183810525,922.7418982234848,975.3604313881433,712.7493856517941,609.0730485745291,638.8349780400334,988.2224222276661,477.6686768586208,592.3393599971669,161.94583244098425
6089,103.71724421503073,767.6295092989747,,639.4807322526448,812.2070470808654,1141.6739924544815,302.20449931680764,249.0,726.9566279479918,812.1490690217091,897.8502091498691,714.5570437099135,781.5627769835289,599.6780574517253,1082.7057690002844,349.33790631201776,481.41788106974434,39.78206943127549
6819,95.99525832923534,879.8614301779432,68.23558465349014,469.1096566748766,835.7399737016253,927.0810274098778,366.03308818447624,249.0,537.2950875708412,963.1971522410199,1186.5330787065402,718.7459737428921,781.4137900434807,676.097065766465,924.9948849717595,293.3276609179437,493.75278378192377,1.6136171617434343
9027,111.70710799466171,787.9462472666805,72.52041322887672,706.9503197288277,777.1261134372066,1069.0484892551344,447.50464063841633,249.0,490.35477478990776,1051.2973317260548,1147.5729801218913,706.7548670379872,787.1585597577284,531.0558555121569,1089.3057805509504,358.5626485561123,532.268348306686,290.08223432515797
941,100.88063255251137,758.7041340119328,76.4795055532075,747.7263056423309,776.1399785069148,,369.4475018671119,249.0,549.8245364029868,856.8369030945814,716.6957315842765,739.8612030599655,739.7301795788326,601.7540394741972,1061.8992331565812,466.34973285728256,346.4847933778393,-10.22126086858583
3494,101.28461468361199,844.0741180787771,70.42441341437295,732.5573893052236,754.1445410558066,1095.8807356849095,532.8705439693742,249.0,509.8172604292688,1037.014258514435,618.4741334618928,709.9062585918474,435.89560448599644,568.9759183617908,810.0208106424286,437.5825891567157,623.9397520050447,530.246911008629
1443,,914.353956704853,64.61821879966587,549.5127328839147,723.7495013143599,910.9539284859931,317.9890549229398,249.0,537.5367578745369,995.8524719313308,716.9484721771198,729.1314155507787,773.0784959240887,555.6989764132594,1241.4692597228343,422.62457143803505,620.6673228377194,45.95426849705177
7812,96.36213651725461,803.6192851534909,82.06397693847207,680.2967024531533,872.027003289661,1073.9353785365731,342.3824568391744,249.0,489.93827697303993,1042.3514774799194,916.2955074345366,716.9532929249474,644.3529769923764,610.6619213403624,869.4709712864712,349.817813946814,454.84081737914426,103.07878839606883
9562,93.71584444074405,818.72637547516,79.69866489675803,477.42513648854333,687.5730024258172,1180.618115000674,324.6037509324003,249.0,567.1981773190842,963.1510119609728,531.6061619670191,730.5802147336652,835.5815184024353,574.6348390528043,711.2750228969908,420.2124399320687,,-496.4754320773077
7158,75.87407719581888,912.2265639626357,61.076755619023245,640.714267668308,756.270769680604,871.5228079711319,353.69638663822144,249.0,466.3350632127293,762.8454061111827,918.3056288691125,745.3070408422248,751.2195987828945,546.1166557204679,891.0596616985557,378.2512671469049,462.2910791424811,12.92352169545569
982,99.96198134962059,894.1158426647333,78.44786116406141,831.6608541080698,788.2713465949223,872.2828693123827,245.44588135737783,249.0,485.82174745232896,1064.5843877075854,482.6901412952712,688.9724899235107,651.4601593100854,530.4887343435184,893.1981405149623,402.0307036675821,592.0160892369663,47.23202419597578
4032,92.07978125105464,712.3133504913769,59.36326625144418,790.264803644508,940.029849905601,1086.7546653039199,499.01785822875155,249.0,465.4253799067063,1049.0036049200519,923.6489628672708,723.3415946548178,668.8189938158765,550.8846767957144,903.4094368233763,513.4505739742037,677.6231079818374,314.60491289900557
2099,97.37927321710926,987.3359084816047,71.82754928038538,630.6827872886788,736.063491812044,757.6807300159179,473.09335119023956,249.0,661.6522228093812,971.5595365899594,1014.7854728986397,729.1846675151195,457.0869990402402,627.4690897453554,852.4134340288409,329.13287821526507,508.56563240842445,306.86697955337644
7980,94.02140920437448,817.8628225923595,75.00652911973151,900.217045788385,802.3298919131142,1083.996657656922,417.1096628859336,249.0,455.3857871127052,821.2061623909517,1140.130929744698,720.5430053527061,430.74742768496543,595.8137246517314,752.373968829367,405.5000988198701,452.13990503848197,640.3195954476325
6208,98.91738476011562,849.6486492628096,64.53051754731808,693.8398588728389,878.6954848361114,1109.4490223844664,346.53875302712134,249.0,581.8492507527822,958.9783560903326,720.4914902718774,725.2694074842068,530.0219599704243,471.2380025365322,936.3628804142407,390.8840106663223,,199.36697616941996
6267,100.16917315134141,821.2995776501882,71.42310823472776,653.180914669795,801.7898954389541,683.2023519940109,386.963710531738,249.0,567.958630617945,819.6505131158962,772.7084891852229,710.5340323923197,829.6600960694345,555.8420078717783,1052.9173492863588,373.39280950053524,410.22047160291345,-200.3288655578864
742,96.13871090717105,711.9257023537887,86.96227328395413,731.8991812510251,889.4944868953105,921.9314851676145,290.4504589236979,249.0,513.4512840065347,1032.5999246423632,957.7430223143502,720.6746868894373,769.4476358578621,593.4914155572977,,445.4895130263928,537.877253197944,-31.959433556401848
6999,98.09599547507614,948.9598581117467,71.93635712987046,709.9288201329972,806.4295195165759,920.9913764841233,347.0142187639807,249.0,506.40276018354615,856.1403371801908,1009.3734077987938,718.6366493160037,640.7262253114694,620.2579000815282,775.246649577373,338.0026207087704,483.63954837772803,185.7657232970273
3951,94.40790041113699,842.3813678888608,60.5208399380578,534.7192071162561,750.038416499972,1027.6718911284438,433.2014015609327,249.0,511.2741187285893,1057.960946063711,760.003992244079,696.4400581689764,545.1715430336144,614.3614205520022,1027.4149838500944,359.13416884389244,595.9580249280342,388.4724892240631
93,102.31708712507775,687.4864027516822,69.94434617983055,706.8179869052133,865.6764163696988,1050.0978895324954,466.99468097757995,249.0,607.3950128679099,907.4384469623084,,734.6473698983086,473.5797014341236,584.3931433542635,728.958228390907,384.7800700133696,,141.74094536425287
8565,98.87703203115053,914.9472579718104,62.571089848242146,804.49334726022,811.8789372362405,851.2926437613478,327.50896821854604,249.0,474.1719210756987,842.521430411892,752.2512067368693,711.9249399615487,683.926422565262,538.1196395005911,820.594303364003,316.8892592261942,414.70804261402355,63.20509207628595
1906,101.75408623656229,806.8542448936524,60.924147300244954,564.2111347653052,672.2676225199291,1100.0613134229882,476.70974731332115,249.0,513.7536350816678,938.6322287394927,877.2004123325424,730.7962490125011,795.5120565342276,623.6947335040779,926.3238851579289,410.258656765211,573.0335073888826,199.6761563623017
3080,93.17249121112035,820.1767340292507,68.30187108422088,617.9708953294031,775.7554823569172,818.6928468171734,323.88457445333415,249.0,,1007.7742072265132,931.5645773358316,721.5729107697775,741.9177882225795,624.7386976400968,932.4479845650966,373.1543130989551,,-43.506330463716836
477,100.27729781369902,838.2319931845494,75.56083315760006,574.3928427055437,813.1387073243948,803.1756359205126,328.37889850496623,249.0,627.7751160883729,1075.581020727203,896.4169197060443,705.4169943558496,738.6663634076212,498.8336391370063,735.026427999984,330.80361592399754,563.1480181279492,-308.0265547709988
9785,84.52969474147979,813.4990248946348,75.97518372579397,715.7218124981315,845.2989794530846,1112.1347352133284,445.96899900595895,249.0,732.1650157640535,915.4692638195163,737.1418071492799,729.0549979434205,581.5940339121,640.4593953187497,1101.6115367113227,454.31492944855194,667.5924956766354,419.8634115276581
4893,95.5822094398818,824.3192405907315,76.961992972432,592.8972905655291,786.9699222823018,1095.7220035883533,341.38151626917545,249.0,693.770048870352,1109.9951986088856,894.4082681443797,714.0018647778121,882.4265579648729,598.409374529581,1054.976993278499,416.06660146196236,400.5610916220984,-329.8866158066653
8015,85.2886241944763,846.5932180218039,76.75991125677399,670.6459081295117,668.6570883432184,1068.7480283408597,285.5251655188817,249.0,441.77442394280547,1056.2800016065185,1004.6238360465288,719.8527503343529,833.0720055964357,547.444404663183,1153.9740057179565,460.2070887260215,437.87943987627295,4.8453928151806736
4967,91.26715549004126,833.9003249611288,62.699116928979024,759.8953276079372,754.7778110553769,1029.1000598487647,478.17342677243016,249.0,491.97005400742614,889.9216670953011,1317.048489816788,754.4601070352518,495.3942280613726,617.7815082857524,1136.7419023708405,362.47831655125975,445.09569318921046,742.7026597438338
5384,106.73695443053295,885.5005476699947,79.4865629900748,756.145332723278,740.128212685476,1007.1153112123274,551.8363742759668,249.0,541.5761503671189,1082.0149701418518,1125.3508612339563,686.8769385971784,638.0215580878705,589.7031988178568,859.6117314842267,405.4660556389084,389.9000991620447,259.82648854701205
8357,99.28095369576049,769.1597683820091,61.743659151206,618.0750633056618,727.5419431982182,1000.9404163973121,434.84754730205094,249.0,403.4388292588804,979.1056080618428,1137.006125988667,712.2210100535002,482.76045506722403,536.7414432417168,642.7988516729831,391.522265452911,428.5040809599689,244.94892162260288
3950,98.61000946844565,902.5340025049207,68.10892317199509,892.4684273195529,842.6173651651185,983.0538680183312,428.5429478426693,249.0,525.9574847960354,1053.3257189844348,823.7108298015564,724.4557488637172,621.6206104786629,513.2671114211746,719.3838219962745,343.9805408621823,526.0202731132821,215.13339518228173
734,96.69902309716274,855.4860375181975,67.35170913451167,771.0106966911796,750.5067451473266,910.1372545841292,635.2957788277315,249.0,557.2397517036115,808.0543917843185,834.3453902304564,727.0482697080489,890.9548551730971,543.3619392956879,1058.2055363797326,424.54164393599854,405.2680664055573,112.04265086385726
2281,94.46775300573462,873.9469052256501,67.07462937389784,759.3852847853369,,855.6788959762999,315.84760154000173,249.0,478.8713487732813,952.2978428920821,1182.6937726141196,718.6211945670863,867.9372083151374,553.4579014856937,862.9184106864163,373.48684315095966,462.02645686554825,-156.16913756910856
7416,95.35337865977955,771.2252713356121,58.959076451866764,714.0822674708547,838.8092270894375,1109.969943924043,339.9495260604327,249.0,562.4007220033911,,871.188468281832,709.0497914927008,703.960025737712,599.8970831168158,884.3869927215985,394.48212681137767,382.1590635516873,-58.15548236865476
9061,100.06796603339467,801.4840816654413,79.51959767319124,628.3953030056643,806.9095369698293,858.7837205883075,388.5564417077714,249.0,472.0967976506719,1026.5410315053514,998.313991506983,724.1880247156105,603.7427801848905,605.867314413832,991.6532283488684,317.18972301522854,502.21878732323796,248.42873773312397
2978,99.90527093317979,894.202190879084,71.78785876841894,701.1423276522287,813.3722087065239,1082.374528898203,371.4887567886958,249.0,,973.6198174219139,933.7373933140526,716.5608756645686,771.3758942567589,635.6560622964669,,422.37648624369984,495.6891743323916,205.69930294156967
1127,97.15816841444267,798.4358577775901,70.77434435955108,934.5161076686265,796.3067919409888,1072.1947957818506,411.16794991888366,249.0,644.3583839714213,940.3843630676979,919.5602019991426,749.3662869704665,685.425783190837,576.2908488742452,898.7682793187934,361.32667142521035,556.3771264502684,374.837277801818
6514,89.1600715312383,734.8256953362451,75.98704143220262,781.0317580070304,927.3849908707223,1147.0648273649601,345.27013151539916,249.0,568.3651499273351,859.7005401810222,900.45782401867,757.2079295255853,647.3432179156391,614.5653462010068,869.7802588869191,407.5724552203963,586.6843953199772,263.86261165911117
7056,110.09472462548953,835.2260045306172,67.90563023037522,614.4249728501989,761.3976734279295,1062.6510813723776,326.1108839577277,249.0,431.16092401345145,969.0704698969358,951.1886673971075,710.9031506529305,855.0417189533051,589.1155268478834,1012.2214196426017,424.99548444724655,542.1828963766022,32.18857712227799
1803,85.12569443846591,904.9414100364125,64.37441988037818,659.5204487753111,843.8765320571409,667.8662077518956,342.33613084267296,249.0,499.1448654191852,876.3476011416076,910.6592436958852,727.8929975450183,767.823930394045,681.027108817394,898.5641783975556,440.9351998569175,433.2836614154191,-176.31370922562178
1339,83.16000053710023,1053.6889691329125,80.98774871463209,756.9076935474058,714.6942766837072,993.8828655038478,300.23025500353697,249.0,559.8518009324922,846.0465302923017,910.0348764693581,727.2409530638422,855.9725524647288,660.6262392898261,780.8213663894702,363.3765105935808,571.9307341308152,83.4724385880802
5750,82.4906300916152,853.3388614857579,72.43699557969757,725.2081892620612,788.9172453369272,1066.707527008239,,249.0,611.7547636068692,,905.1790795943734,701.8408806173427,759.3724578522913,588.6763533580039,732.1810708915102,398.5383900472131,525.4029931588879,-8.90684087149026
8966,97.78189516256134,878.4369858535646,66.04027904795554,713.3991543703864,707.5441824115234,1001.896426697347,471.93673767101734,249.0,556.595402120385,1000.2638170446568,961.1094904008427,721.1537237950077,828.2327387381234,694.9690851308741,743.8127551298937,439.9862168869221,567.3583614627121,115.57738386965968
9339,86.2324422597383,866.9717091060004,64.48762393169721,579.1254970728155,764.6040126977994,1151.9552844453385,402.0552568815143,249.0,680.1645302008285,1090.6616406756204,681.0584480802443,711.540355904304,875.1662787242353,668.463159247367,1064.623686752642,407.3293163201609,579.7818289146302,-35.09394555579854
8775,107.84836063387604,860.1898438081422,74.43096693500026,865.3733228981032,732.0077607857337,806.6044885179616,355.7427954646721,249.0,536.2337139913575,995.8828167867423,889.0803120675288,719.1166865701994,408.41173538462465,604.4964625690749,648.883914622912,,416.4501507302701,250.47755757658524
9895,98.5992108051609,915.484571184902,80.98068652120858,879.0171082209549,752.7909667307014,1035.3758173713284,393.9841555460539,249.0,530.3964939426237,919.5647066193704,1069.0523199224392,732.4478111455284,933.5152533511448,474.3496361833625,867.8422220695071,365.05807954767806,416.52410660208045,-50.63080720587254
4786,102.39207028262753,874.8658335268514,86.08628559563816,459.8248628315809,793.9410022947113,1060.7447851710888,410.02931600608866,249.0,402.1747356451183,968.0665744024619,938.8884661075126,725.0304139553944,846.1754865517353,667.155828778125,1100.9624974189521,389.95585868067735,618.4977096438291,164.5608775657018
3103,104.76619477735815,930.2481656815369,72.90801876947602,654.8946735998256,809.877837738376,1081.0221598285934,336.93835465184634,249.0,520.481697433431,916.9979659652325,810.9504183142096,719.3557155165632,769.508762398128,623.5224434406733,1122.5009432359234,364.58036152616404,516.3749315659012,182.59213039022808
3166,91.92228579334002,922.8949917335167,75.22407121516842,610.9292992315386,828.9659859533476,1114.4867245828505,286.8712461126157,249.0,553.9638400343057,1071.942046980309,706.989192084424,711.3856254896303,779.7296167694841,556.2622754271752,1156.3709544011983,326.2355540889909,423.64847544716986,-82.48771524387945
3790,104.07205498450126,736.4994210735028,77.43658506416728,560.9094243587161,737.3905627592325,1159.4278113783168,476.8194420023768,249.0,437.9974268173666,781.4630167730465,770.6373821590705,730.4118367448772,668.5064330172881,633.5892486045738,1077.5947477888958,397.47884208371494,444.0473957221885,368.6872953030758
8419,102.6018746868107,895.960528926252,66.0332692470437,740.9596899231937,,1244.4695359401558,380.49514889345045,249.0,582.9343534019094,922.8879247730184,892.9760304361895,727.8459544897864,810.5197961065026,494.4713053319747,903.3141462133573,349.8903675326846,424.2630780026301,4.539380610167825
8576,87.4024482478157,811.3192156975559,75.25695082750835,716.9663205241893,871.6992314459384,941.234048182667,431.12354551484816,249.0,585.1253268649701,1014.1786966777619,701.3384363529923,696.7792775206585,,603.7893068735001,,381.73661423970714,372.73052483553647,-117.9796336210473
4060,109.12760104643475,850.8722632851233,67.56041164733907,729.6339255099643,940.2477479657549,1148.6496580624992,404.38112872128636,249.0,436.81653565018917,1058.4046794100693,1043.4768742633323,733.4938448679302,637.6939543090741,595.3685606040368,747.6193838969514,299.63030754674946,442.4021928497636,200.2284175413102
2732,,798.7711521182227,82.2243353977197,653.8485204347201,699.596256840177,1057.4408416878573,372.6959965668518,249.0,411.92066029589364,917.2627173500326,1058.1428827613943,698.5921181173007,803.1756290859379,621.3803519503563,980.6882052434992,430.3055892903576,521.2467731484837,228.67831032422265
8557,100.90638355827674,687.2575610270131,59.10635290086033,557.8401147328457,833.0675339774367,1014.0559569563906,368.23214532716275,249.0,468.9858056442963,1011.7535374601496,1041.1455075860447,723.3366219728828,480.43296801067066,642.022239349452,894.5472642792903,335.7648879282712,459.5630031409145,310.647374416229
59,94.94665537398231,862.072913285939,47.945873603499976,795.309166067962,811.400228682531,962.6585523120799,401.4079382129323,249.0,477.9601139790301,1240.2230232998793,1227.6471381040797,743.7267739930301,643.2931318546617,660.8797903720192,1058.375631294067,485.49955058396444,518.608039909252,310.7401510607199
5615,93.88384241663789,899.8082297614299,72.74630452913594,731.6271015753699,708.303123189604,963.1771450307143,464.71738833616035,249.0,589.3627228716846,1214.5879101657054,871.958241030384,743.9309222552439,605.4494416878833,560.1749026821175,1132.8381379597631,430.2039435774835,591.5925391177595,329.7342335190661
9766,119.2406925905799,887.875586536356,60.835831088818324,596.8545526425048,898.5461595412551,1112.5794298653782,356.84766840257953,249.0,545.486641722377,859.1480274476232,1017.7156482624794,726.0891252572686,862.3489240797394,558.5182402906545,925.9424248175359,318.54473476079363,501.7498923486629,-51.866124853377926
5564,,975.6501773536779,61.519337415882696,743.8541244826489,840.3400499476527,750.3675642701998,356.5400480789538,249.0,510.0603805203864,982.2517518434959,870.1107209274186,714.0325368004046,731.1387801646302,486.92753687831186,885.0517862524516,270.751205464783,428.57678155054543,-77.54215116168734
5385,85.95589316938447,686.3573178936872,53.588750948324254,606.5463935478117,822.3841869354513,931.1041379554377,246.5418060450419,249.0,617.2775642086606,1112.702180345118,1034.0692552011315,724.8640595621973,753.492780164657,466.0357792586632,1098.241611547835,390.8160578789972,500.36580898693285,-218.4868285835608
8868,95.16154148868007,865.8701832669691,58.07024186617683,704.9535555341475,814.3186998873165,1125.2820523473902,355.75373788181645,249.0,609.0057345515681,1029.66548401406,914.3360675225002,731.8816940318752,645.291517726705,574.4672072066242,807.5397951551893,374.4923193039754,581.2841197562078,162.79892922910352
6485,102.10706659873765,871.0686532736464,72.73557470948921,620.2649204511296,773.7195547107243,1107.2603259667198,403.56682286837236,249.0,659.0107983636673,964.2603215565111,778.2733215490864,720.2369546985934,762.2474539479927,508.95649708960207,1234.4457829242747,426.52185839729697,572.5984847324673,103.79397670018346
4898,101.46422568384232,866.2927041875807,71.31323292732,758.9016793601386,759.7365670944137,926.3689321803134,364.4744367570216,249.0,578.2196018905879,862.0323568784692,651.3839383713241,714.8556579571919,692.4000096747797,515.5454606472545,804.2537938378485,381.582308919715,575.545691746976,72.99136135692964
830,103.82127029038283,715.8079000467491,72.57078803532046,705.692305758377,651.9489150024574,1076.2172826340952,407.60091468951214,249.0,573.0916593585597,956.1101294111517,1092.4434042326122,716.4565932194465,587.8608965995294,666.3426487654287,1030.4928019656832,368.9240872677701,681.2430696205754,716.4703301189138
1617,82.13426218830577,957.0837473673507,75.37843700892498,807.6370596064663,783.9523941010921,1161.5763668545565,308.32046311406015,249.0,568.8513972857663,864.2827832072418,,730.6974868192248,712.272939374243,559.3939362459727,919.8819761783016,378.9425244629875,679.4802070543244,435.53839374131866
6302,98.82067167238095,826.7319028417412,62.4483289157371,834.5503061288292,,1036.51437955868,387.3479743403916,249.0,598.8087889014568,1105.0426235256284,1194.376580672442,712.9242647840498,655.3947874387311,595.2576495658145,1267.8345956746252,390.62089823543033,590.3327681099793,514.6144306000285
770,101.68447564622397,909.963090181598,66.46784219025616,628.7473918085348,816.4218177493113,1281.539130794313,314.7290107863986,249.0,549.4991959724622,878.3700502348006,975.4344071685225,712.9896719955641,936.1286514661592,597.8623906895334,1068.5113261046931,340.60760210131923,636.619514172377,189.6146790044657
5621,95.86219823549354,909.3947124039497,64.92049407462582,628.2318544640096,803.9622043019252,661.4484003430764,425.7662343662163,249.0,600.8290439034873,1193.8008969082066,1075.1191110337923,739.5737158890182,868.345504508193,574.4423207566817,984.0675322565951,426.0150335498355,575.5149103447939,-269.8344387134513
3214,100.36051544289906,925.2768761043915,63.837087649044264,569.9765365574857,696.7069596639708,1129.0295791072504,377.73214767929494,249.0,553.5705144161789,1028.7252799202483,1002.4875952047364,724.0832136740461,488.9373222862285,592.0061156024177,1216.5913946799978,412.8730948363791,395.1557741309161,371.7505433735391
9802,91.43645563824512,944.9460277590607,72.30814305204123,749.4276386685078,806.4083128815046,995.4707898396746,373.9684320585895,,612.9075950106153,1083.8866293137653,1090.8865461476116,682.8402687492049,799.7679094446357,514.2571837107292,849.615450928127,335.35044120846203,447.65668223678114,-78.09177977799953
3539,90.4419252379684,906.287858634768,78.43631280211783,667.659582388042,800.4339260865346,1157.3911145223624,529.3660062475524,249.0,599.6515795309556,821.4085761083253,499.7736186367383,742.1918043164359,865.3647631215307,622.2143219555022,1170.0715818787803,352.34491823676115,546.0641707391103,248.64385274958408
1445,103.22671193311153,794.0347853456452,88.68322973833878,625.528262352512,760.1552258480816,1443.0170203407404,441.83668293653295,249.0,574.681466302509,806.0896282959634,996.1368247556147,726.7556641999768,849.7106683640155,612.4735289583618,916.4637328207401,404.68697151812165,742.4381043712531,444.7289198717099
8545,100.31130705078861,731.5100145252787,68.62015606641948,864.9512193594593,820.970198893501,965.5301836303175,247.53489656977737,249.0,613.4925825966574,807.4760157788573,999.459332176758,710.1804104611888,778.7034891372504,568.2196087393866,897.5791929559457,410.0571750569622,521.4055076428743,66.02499722443497
1719,85.75305126532162,809.5273574869152,72.27843174643542,931.544862501052,869.3743221469723,945.0206291083507,429.28483840126677,,423.4203043073502,1167.97093038773,812.7833795445791,715.5787893407586,731.7433704687014,576.0619386179283,966.4254557165007,380.45870080027873,399.36112303631387,152.133298611748
36,98.5949868696812,965.4431093881918,60.312926099738384,636.5652914727966,926.1369611220402,687.5396495095788,351.7353634486875,,597.0667236947036,1022.8742082829149,938.2997411635522,748.17576033739,498.81129977162107,567.8697985344307,982.2004539930286,346.4333213076588,531.0821817823779,62.117936773259316
7174,89.01982442254217,786.1995107946835,66.40449263223141,823.6730123087938,811.2527761318188,1067.3013740171937,457.51998913119286,249.0,668.3995096429559,994.008660006359,731.4336945733389,724.0436700289398,631.0979022707259,522.095884889856,925.3143156335329,405.5102764249223,503.1877313926025,187.60697206606625
8254,94.8969378683646,1027.579653289494,70.47684759852169,,807.5205753909886,876.5021736350823,415.9612433220543,249.0,,939.3447851340766,702.6513671343458,713.4488200758387,824.7081219202385,604.7653015032937,871.5482134530686,344.8096352926264,574.6113724745409,-83.852662683027
931,95.81299065779761,912.2644488164012,77.49657734200558,720.5521011248093,790.1463368697584,1011.4673282059993,352.4467276841433,249.0,615.4226074744134,1013.1902898062199,766.9004826402593,716.5023620395001,708.1224431576986,661.7175770590771,958.2670929482116,381.0882977732541,498.28301648909206,97.51928841125942
