,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,target
7147,501.5103530096639,692.0411514722871,205.23002936479855,768.7303083895663,60.63329689604013,822.7277989413145,,31.761110264776494,30.635499562131862,58.63583064997426,555.9344995365088,36.75886631344209,299.4677334009948,381.0706034106876,608.9682242985006,-902.6583141225915
8316,351.2162973399635,724.5424543282471,284.6793086548002,526.0148077724962,58.9206605639884,835.4607136401946,639.3678815186162,40.44143819656557,29.645333440628654,58.49950754186134,464.2124552870305,46.60605338430347,356.75399096936604,366.138023754048,606.7360748054235,-748.0296131681192
3884,317.21001640094767,493.777860060017,196.0263569210469,663.3150994936099,61.92897886689253,885.8891255040585,579.4460041985117,51.42913409455585,29.396858294402005,56.63047334255592,366.34850643365974,36.86006979398827,256.5520320588188,325.3846756098265,595.0190247801772,-546.3801516924117
4446,384.18674174230756,635.5026534082423,207.6931479947606,632.5176339160201,57.270986517094244,878.9836418627137,474.3558062868739,39.45953050066042,32.53711940225463,64.39500403662215,353.8699827062572,41.101579814694595,279.48801767527635,359.001543931269,609.9724620317648,-717.0877949716512
6140,302.8604870930268,776.3943238597591,209.68828541407856,655.9694731647573,58.792117843741124,906.3364759483611,593.4261014978346,39.721255030928205,30.025819918859703,52.067979836489116,297.03512626337476,40.350605765704586,280.6084273412122,355.62300386843907,,-626.4742226470825
5563,379.20949266138035,726.0619701252982,200.6369335877911,449.83624852967944,56.78778102798734,935.7175748289163,606.5216302251641,43.17852126614228,31.052937422961975,53.1490542920756,470.96287259201824,39.92546108111175,,351.09914160299735,606.5599438315427,-840.9016236115209
5950,290.8091254536455,711.6796938726845,214.40972663310652,591.2483198739767,54.26322760224453,915.263640877935,533.7686374163167,34.425944838340406,31.408552791361625,52.36072345885261,377.59484932730624,37.94377301416812,261.90612196516156,425.8128726950375,597.0605228099945,-707.0983076946115
751,429.60646676137435,670.3426217878074,177.2108516338006,659.0222714587075,51.744277044151026,838.120791732805,509.49002570572725,40.322153103044116,32.8798436672057,54.78995558396665,400.99494019188194,43.9916979786972,280.7905906665726,329.6612250300853,595.5642886234622,-764.2941775089358
7315,383.7129848412562,695.0593523542663,208.51080176189424,574.1506686386244,50.709655025691525,943.4269010936396,502.58915166023905,34.141681970309776,30.992564637156875,54.637880039923935,347.8675900471994,46.36316284443904,304.99888316971385,277.9129728098354,601.2287000113979,-785.7769397104128
9171,352.1487642746055,767.3199796134259,217.61699850645746,538.9701962343753,61.55436535005868,,470.5867124446694,34.67691294561372,30.291280200191718,55.48892401421477,367.9292109080357,44.27394348354697,267.5520540251042,400.67956429057926,599.9341837347762,-756.3271925894913
8444,322.0144751480049,659.5525656029595,161.50914090589387,589.9188079024292,51.599196307402764,914.4565022884643,490.4032632552386,29.788784308258954,31.267263033695365,58.11219741045474,295.0269751002501,39.36592601440782,263.5227424260232,359.8440555206489,595.1790554524142,-662.8800745046495
8498,383.8253713149481,735.3936851159186,213.32006756858073,659.9402818659456,51.915202258322864,910.4701287537504,620.0098940334633,,31.649926139226586,58.48644181872661,466.57194039088847,42.69281689177633,302.05551264478953,381.1142599797675,590.4265628944905,-824.8182880666288
4664,447.7580619036509,762.6470769002856,158.6029601347517,644.1879387185141,58.2942332480649,899.7677930079116,495.0852305514785,42.55050239768195,31.01792767751745,60.351658337059234,407.9810825657525,41.08658587465622,314.5318550138188,373.5499358457152,593.9781075032179,-877.0064727579828
6082,288.7509784714855,736.9531761860683,227.53937865032424,418.5478734361589,52.29349196448934,852.793606740658,495.8020439751046,35.14373082561965,30.421006551298383,46.96500114305745,420.19186366998645,34.73369244218328,315.4613398821966,396.1962635717757,603.0745372406025,-745.930466301623
8539,360.08969603914414,730.4277925109203,173.34182947037255,626.6647973905339,58.128019218306356,811.6988368514981,541.406705333401,31.191675111143418,28.14750559603699,57.45131557330123,351.4212470892567,47.41328206934796,281.5368957983928,304.0461354081942,608.2013884687663,-648.8128356958966
6272,329.3192793016692,664.4835927927479,229.4159652729077,509.08118541870886,54.75517218474116,870.850058827286,466.3508444478784,32.04422647824517,30.575039673221536,56.20828948835634,547.5942152971766,40.95945074689318,295.762511550134,392.3676714731653,596.2546628492253,-870.9645060235379
5099,474.0281791611591,666.3256295417643,212.00972047559526,511.7268482475068,57.90854586267514,905.0894243595407,554.2382228681712,44.64837849070183,30.351296170873816,58.08354619180409,500.99712105682227,35.44553873355903,258.6643185479287,406.18115441643437,594.8875022307826,-935.4737615571213
8366,298.31985051555705,704.2389492826526,178.5868364881652,738.8035627329406,57.633719806847026,929.820355078703,584.405372846993,30.004342381524253,30.6151079347576,48.84766074752008,579.1212603448126,40.208792473874674,276.5381196319563,373.8934094467549,591.8396483115013,-813.9453294575466
4208,325.6955840162914,727.609356688396,205.0644604574562,569.6788197807617,56.99304293950284,871.0885753689606,555.4125755661208,40.89750808001874,32.606343546485505,54.698874043891884,346.93109072743806,39.24908065471058,276.22319026459394,302.58425161077247,590.1127941166332,-664.29833545816
3748,356.5147078324485,767.274248520568,205.68113764835581,,61.61697803367923,908.5824129718774,475.65188649345555,36.74958883496584,29.052873962995427,48.175862627122385,408.3670937313666,40.840656478587015,316.5524414147082,327.0687442438714,597.6443244390836,-805.0270030153721
5921,373.945385751604,695.3588713618751,209.26486721647228,550.33744089605,56.04545438156765,839.4609877344711,602.8195551027337,48.325807330454914,31.98545349693941,65.58811437612985,454.06179922253335,,274.92341796469793,446.25572537716533,606.2180279008137,-750.3484344379876
9299,348.6531457990971,667.6080758684066,193.30757541920755,771.4550796479688,55.53620899570041,919.9793019522408,480.4955243977604,38.30590458015558,30.584976206370317,,275.51829292551395,43.52858647134011,304.22455839739507,308.55363639036835,598.9102077791196,-641.4327847487126
9694,343.7920294697368,714.7629002969518,225.32256335331795,627.4583594953835,53.92190575928622,820.2588892233999,608.548330677638,38.348363859989696,30.919942812085544,,268.4605381604316,40.970089700900814,268.03845293490843,,601.9603577646758,-550.445062504924
4201,372.0197228680731,620.2087408426565,266.676037615833,553.1997568945584,61.426228409631136,890.129655826004,561.4010133637419,34.31464608128493,31.528261731205937,59.78041758008141,359.9486036726864,37.82597461491121,332.17591170664235,360.80905294995586,597.8942176921912,-714.4361830379476
8168,209.95214472159984,507.45763165437086,184.4682558454724,631.8206334702768,57.3994016632578,894.5618944180899,657.8150585519102,38.472365246763374,31.15099089828452,57.109827508599025,497.45200611684413,37.48327035381775,307.3085714299567,310.1370436819442,597.2952624012217,-540.895907888722
8265,350.8530650698964,733.9555412796312,195.521019507164,713.618470266028,54.952753304059996,831.4723061332267,505.84575050552877,45.19386120743812,31.44780207057594,73.40312966372876,381.4225292215836,42.68934071969118,331.0633596125406,353.9489494927516,591.4383363020956,-703.8663814906324
5908,433.4315008131252,637.5802305505431,214.43114142659616,564.9579804265255,59.44750697794109,918.8098803557256,660.8594798550428,29.504471469124457,31.751625437780916,59.86264279796326,433.0626986176422,44.56230830193487,344.9111352405744,336.1228377736854,607.1316914989236,-797.4149361262863
2422,263.51991394507473,724.6101712221487,209.17847610437633,649.4499890172497,55.95672318486646,812.6208100889953,464.5600225909222,34.84461562625116,32.920418435936476,52.07847439192915,477.6478117978946,38.982495138649874,342.88538957526504,429.81336755061557,595.9642923093317,-719.6009290431945
5901,257.1892117886007,610.0543579006343,215.636276822266,734.5971427989915,52.95846021787756,952.1495094706099,437.58098437319984,54.13838506612794,29.49349356816838,56.567291456140104,471.31594599859716,37.59940445773009,251.9143667428865,358.30045236479606,603.9242342105858,-713.8442146671307
2720,397.5279819428944,675.4302405206511,234.66662938390095,583.0928421880549,59.53215193552725,977.6967801471003,542.0639947056403,30.743018808768667,29.690608632979554,50.92409315482355,398.61761963862347,39.81217158830076,319.96182756770065,288.03816329909,605.0017765347744,-828.1604492487214
7492,338.2928722335416,746.0372045058841,217.82566490837942,580.7796906773276,53.58034783581213,847.8601577849555,487.71421085090316,46.42564525540464,30.002262273026517,,409.9136705968959,40.565910750618976,260.3981786165386,442.65689231829947,592.7664307863818,-763.775103794902
4981,399.96671444516176,663.1489470103587,170.337093109023,482.9802919777237,52.12210632857381,960.7913908056263,668.5591043437057,41.164500249378584,30.98640588481024,,563.5373297775038,39.038739905655554,306.0797048946659,417.64915044423975,607.0731430155358,-904.4462795486387
270,398.4298969230235,708.4004748182408,186.28225501405078,702.5225180183938,56.55146472028409,795.2473272406646,457.8056416525422,31.36161468766936,31.95002182360684,53.580404498492314,405.96983474499916,33.499819018792195,302.26375295266587,384.78688892857934,594.8968284840322,-747.8222056635183
718,420.98303699561154,692.140373507843,223.37038621641295,616.0331393969468,57.72722252631161,985.4246851565335,620.5408365724381,36.344970997162015,27.997969176819065,71.0947198815214,410.14198300514596,42.97769403977075,272.3124200842341,396.1866637385996,596.50698184812,-854.614344314791
8945,313.4934706673677,631.4072139139555,183.98477001945855,491.55261756947993,57.96570752912641,860.7302849715619,480.17003989704847,36.27548582657225,30.12154591446238,45.79816859940661,397.8145690569778,44.36589488463114,269.94454987331346,359.92929953123866,600.8977592739635,-695.586407554994
297,331.4534410097014,569.9625713440909,236.45926864080604,716.2223700074642,,791.3587886516914,455.5174308899302,45.358152233910005,34.14834989974131,49.71186977430259,408.64572299684477,30.143648921655323,248.54087020815297,325.3345108946786,595.3959996403863,-603.9223567402788
3513,303.33817026823976,663.8424708120602,214.1635490449633,475.90159598526066,,834.1379286141158,571.0182710181997,55.766170507316296,30.99746922545758,57.82804481230076,534.2021118010819,36.75202475457165,289.8602577069297,331.68542408974884,604.4501114480465,-724.3343677451659
8285,361.1444086820747,717.1960941833909,204.16404167994617,396.7273437780708,59.02839469635148,864.4156278008965,527.2162122201448,38.31612900903479,30.279406933219498,59.12294941486434,375.105711082171,39.29397457266373,279.570384229932,329.82497899043284,611.1289256685777,-741.5704174994773
8294,371.35385535253357,725.8076369872972,198.00960465001177,505.9068284006876,49.07900390884611,954.9762089321157,551.2883614222286,41.36773412009604,31.739686722423325,64.62380247468087,426.4286568690485,38.541531100402985,289.8742878277366,322.6173153958393,600.0830552632109,-840.028041806909
2685,290.6056236153105,670.59461164992,221.7267151125309,471.0867326488124,60.670595018219416,910.9848749798099,484.9968101891688,25.18550921752813,30.885292622954033,50.17899549696742,354.0756310948641,46.791679202084055,314.35746929273796,347.63564495153486,596.215009519826,-718.6712305767106
1978,249.37432394035164,743.1854255912324,181.83201321338657,470.94647614846474,55.74568812560083,921.2269926941555,519.0073356635711,37.26403652031698,32.19899462239151,47.72638720259051,447.1536121076461,39.558982635051265,274.8159602370385,379.55838333003646,601.4789167826369,-744.6455491642777
2808,290.1482058816335,754.9890752316851,213.9209613993753,923.359649838173,54.22614998041897,963.2649824188502,493.4490479757943,64.42359542666256,29.627032311085728,55.040245993589835,465.62860708315634,36.0140715217081,232.56839006605807,348.8965592228185,598.7111998182437,-732.963821754946
2072,306.4308770688476,793.1344739031842,239.03912186442085,591.5064993399246,54.693744993865316,805.0446637153852,538.8788983443674,42.31021120085668,30.935560262649602,54.17918297459808,579.5789463542977,38.7862716995595,307.4838240839296,281.77789343778295,598.2897871319856,-798.9967430992498
6012,311.8805735583571,645.707125902437,206.91754321890164,624.8804696645523,57.19630146078844,805.9365541894854,507.39462135734084,44.18208651486164,31.01167683138614,63.61245895115584,425.6023229586886,42.053506352440394,263.06608667341015,371.3076495337366,591.1363457385393,-656.4486889180146
3323,343.9067717812724,703.2092901503371,178.13023773381946,573.0480718986917,53.110786710055066,819.7876806216562,549.0167966872289,40.11527383516754,31.935813919186227,60.19541213111664,469.7761623438467,46.72519804566607,312.92061489281843,441.33311287641067,599.224690939332,-758.9331969157166
1011,410.4591373989063,,141.64771943999068,620.0485404396776,56.00349510120334,820.6705615181468,484.93725442777065,53.64843300585599,30.271422685986476,57.28120726331178,412.5694142595947,38.75749975775742,317.64042966156524,376.4700033520512,588.1212582095999,-725.4693414093466
525,428.01194222621336,634.7001643894401,,750.1339500140613,57.580354023072836,854.5018270850287,545.1964988426928,28.46978677216744,31.04432412424837,57.890171312764906,387.4191560500054,39.33871502125388,276.3650750031297,354.2163560039189,596.8350005382966,-734.137169989975
4903,304.68693480827653,707.4215503159422,191.1426069790434,514.9854089292131,58.038710539789406,905.3203902436567,482.2786469512046,41.02055126958592,33.343739670323245,52.557177089798294,293.2636501494922,34.95321593492514,297.81049340079943,449.5341678879424,596.0477593893653,-681.1772681932409
5576,381.7162492917582,665.8863986005099,177.08998408583778,639.0147079682848,53.66571231710057,800.5168723687982,491.3438771866357,40.78472265758998,31.059324207999005,53.12733038666264,503.6211229957612,37.01279182026651,320.9789795193864,390.52391825721423,601.7295723628946,-782.2040411578635
8270,241.0067697980666,640.4224072825018,170.05545482358863,531.4201121693932,50.653309147956314,847.3227857990717,479.02729938852457,42.56226508279407,31.022846685330364,49.157225487423894,350.9593007319689,44.29536331588873,241.15300153080943,305.7102351217815,604.8609441678224,-561.8340403684186
7882,381.6542665690323,666.9012125097086,191.39918973039715,653.4577516298715,57.17118412699585,744.7168840698591,525.1023644228693,37.460856039508265,30.311086603614505,51.290773488990965,353.4703776122338,43.77380898176898,,357.9735011209038,,-617.9411714993041
3043,401.4244944588491,615.0354532735903,191.44509948250186,652.0037832576902,51.39182400940042,829.4892614976102,559.6040515877421,43.38848843186331,32.05971821175316,54.467811205147484,432.6823486614183,31.212093303292818,250.17149123714935,399.03906151166444,589.5721601171259,-717.0610342702752
7106,345.8664542964839,573.7912716312417,152.45480165090578,604.2279908930541,60.53335354540404,828.8005284163874,394.866237100814,38.52206410501593,29.65175805896329,51.080456550717486,574.6788692339338,36.1383752936959,293.35116956429346,290.9237128530624,603.9037880414575,-801.2595906492597
3196,349.45187831335363,775.2653556419424,187.51271663897217,554.490399762324,57.58045345946167,811.219122120353,480.6832867692146,39.34517071494048,29.773344016426936,55.82979401299961,449.9146750786958,41.58858135702092,313.84482224510407,381.95351800726826,591.9567566033246,-792.8293316770236
9032,321.65541330496717,691.6372258915962,177.07538701955053,496.1157639699628,60.772860368157204,821.8211318420292,519.038545479298,28.535370976073924,32.43935173534698,47.828275072172694,363.2767099567154,39.5253604297595,307.8043007314867,331.4919469334246,595.9860777153334,-659.0376651915836
4867,245.6399616432023,724.0181134122874,204.8126973562377,475.8228664076128,53.512427457910825,801.262847554902,490.3355586319159,40.89821235581603,30.655357700829647,51.97182319695758,405.52543936762964,34.37063978631163,289.5191908477922,364.04191492447643,601.2901424757608,-629.4252357054316
4366,348.2871906244599,655.8445999062528,232.51089829862272,629.5198440221208,61.69825432936553,858.0649005209676,524.6365745781376,27.327371881304696,31.243047908276925,51.719791110004564,324.83775843666456,36.89642957995179,363.6712685725601,350.3942195338556,597.8502721887572,-658.616812362908
8816,334.1024877297654,667.4063474501871,194.94070639193123,550.5437433381272,55.34363476553605,854.764620834079,454.1388225947918,34.50581414971964,31.215606407305053,55.921283902170615,421.879890588921,41.01910197218911,303.0964760983893,299.3596665696656,609.8642044241365,-732.7358106836956
5502,295.05933409991604,659.7874182842731,182.07168443837443,348.2641767772419,52.95720291847414,915.3590106105424,544.6436056995722,41.14987643963407,29.41085159887758,50.655905160478994,400.75509142849137,29.062222893775218,265.3961372080029,313.0501012890555,603.0128523755789,-703.5633721968694
8948,361.45237107110796,689.1095861888648,206.4074731319992,614.4119931087457,55.96193126171984,780.1746297376928,554.3934930926657,51.1920273358823,30.949458801526685,45.837280986625,381.4053202749794,40.80735806903099,278.89240845771593,426.24505558414654,608.38271247429,-635.6618287299946
3011,373.002919118901,,,605.2189319371664,57.414154832578454,893.532053697191,445.83163624169185,31.529117289453268,32.06727849882394,62.55821906963167,411.09786814218546,39.48471809503113,309.7847785088691,443.50076306788793,602.6065404067043,-842.5539835614073
7157,243.23502933088696,784.8036464704987,196.77704217640948,536.6233143894506,52.34188817748764,802.8533310363341,579.6374569847602,44.67048619111294,28.67138641667959,52.44456705314214,338.0733908969981,38.14293723246775,270.80681249637,356.4119951198114,597.7630073654037,-550.3902242320589
5063,392.3479220043276,596.5706830885366,151.4561996429421,488.2382772137589,51.7194640000089,856.8556507375641,515.1906919175548,36.278806264604704,31.55069114782397,49.800389229429044,370.13353753579463,34.90968846442486,323.6007085505639,400.491730141906,596.4770011232046,-728.6922406377216
3976,390.17141013929177,715.8764360839629,269.28107560722077,511.24632878088863,54.876487350441536,752.0801941894906,,54.01289889820278,29.75330014985434,52.08646887218966,275.9254250717271,40.25955367946806,281.2659838611351,336.2029322533853,604.1046267664872,-588.2006296041861
4270,380.9241396133336,839.998936556006,228.84661105036014,500.9044185879493,60.9226255556179,881.6244586576984,513.6247972497125,32.85800024839474,32.74615207626359,51.78755347148477,482.40377506044325,41.81566569098534,277.9244344569333,282.78302465541265,593.4820722973661,-899.2194008326279
3423,272.5642860458238,700.8800045142318,223.23550812074225,366.40625123770036,56.65788989240998,883.9646824754132,526.9880448444509,23.490189045682293,33.1079744177409,61.305125473735885,335.7144923555595,36.51941823015275,267.64665057796134,344.954272855744,598.909604217724,-670.9336265922632
7811,232.58308228648667,552.9993464676356,156.22214952029003,526.611017388575,57.54915405172598,857.9237035432458,506.89753703903625,37.451242825610294,29.804116309389816,59.733952833642235,407.4735045556612,42.24316850331493,327.598880227325,357.85203547630704,614.5669421767759,-569.2990475127607
7080,293.7479706797793,744.657242446415,,,59.085900657524874,908.9679408663807,621.5713615463541,31.967979632316414,30.600187028795478,56.30018601043241,508.9705106066606,38.90902007749464,304.0635895364344,354.51269841811256,596.1888567568351,-739.4977839790636
4193,360.2507119365658,757.8422109931275,192.46965512839475,641.1027890751892,55.83107147507714,899.9671426993415,563.1087168535738,43.367319698017894,31.884145370725708,63.630332318282655,407.55232960099454,38.166965403410906,,380.15247013468036,602.7205970298837,-753.5920522121953
8256,280.84011742761794,712.5441042600914,217.23661655187456,,55.6287521428424,806.9408044821408,605.1413983454507,37.09098558341585,28.856782607871956,55.28564720568895,545.4816226500991,41.293652758998824,371.0030693308221,278.6542644498728,592.3451528950483,-696.144715857073
123,359.61113771013737,532.6411966817906,216.55349724263814,440.61831317408434,54.758514308743955,862.0719496687278,,43.84011883288079,33.76802581116865,55.21504243431629,456.72716840421435,36.40948714738066,336.8327930505014,,595.4576510631645,-710.3320004495982
8282,302.5550256371628,658.845780821043,169.91902610122756,645.7225947340738,59.079691146645764,899.6453290835345,580.3502055422971,43.28436689386089,30.086648993217096,61.81424312872154,485.311654693161,39.22520982608156,282.0648832781622,317.7047706342022,599.180217983079,-701.7928266157072
5124,328.2120148014361,659.1610584473987,194.5225331837,504.4438260285894,55.85450392000001,868.1570153284343,588.8481289193406,,29.636457430241734,55.90211233431528,490.02737695899856,43.910484638133404,278.90676940331,328.93734780654074,595.8477716025899,-754.5714393960038
2230,345.82880723753345,670.1474773639195,171.52212213327536,567.8689285786126,52.48412420122879,855.5246665659066,448.9580394897561,27.762816306695704,31.02505808259188,48.717368934314834,486.4540987939599,46.28428215597608,311.80530217026154,,599.3020184097435,-820.973702540636
2042,330.095508480361,739.2265511955553,180.42775279702445,544.095001112786,56.60710465713784,803.2344746480819,535.4940054316013,38.93193518334054,31.56623599147687,51.08334083494407,371.98924578243816,41.0777741214816,309.7249688103368,327.6535861066816,604.3470072697829,-651.8390306497516
7900,368.5239917293287,673.617146187923,147.7208612464059,588.4892114789968,54.60144960372052,851.8634456076321,584.1454149578392,38.37888820671745,30.572802928322645,34.09237916129125,391.5521950982533,43.292761847472136,306.9942399231797,408.78406445028344,590.394607209859,-702.930402860515
3599,364.54100941299583,733.2368613543124,229.1163919083965,618.3829450385679,58.14311238449134,813.594943892107,439.79433320944673,35.5571829533766,31.67264542269808,58.23008045763453,462.00980216572447,41.40583147185173,308.7020677233705,378.82277715794464,596.3927804200673,-812.7355506669697
5125,433.5234217479829,723.1230347519839,246.8945044992308,557.4505516263313,57.88977364387772,915.9558678085778,500.0625621839964,39.61548303573831,31.520795616243696,54.00669300061795,453.87434045550015,42.7175720843315,304.7340525940971,251.8266051060616,601.1144385060303,-894.5097784876806
3038,393.18609826139357,793.3444413311007,210.2039677785609,437.9417086136792,,857.0093637569282,604.9080150321089,40.471930330800035,28.62467199287355,60.82528195041526,344.0362268357323,41.34479903224445,298.85567095609764,346.947911057573,598.8524919585524,-750.4119565211988
2722,312.166795273586,726.5533594989472,189.8221699374029,,54.40743115383994,903.9504668968823,502.53701489904773,33.958689694673055,30.268872976879123,56.19047520240898,371.17154026632613,38.6824293189506,247.14021424620228,369.0304086199794,593.1437811004619,-704.7171238802289
9536,302.26308325479,740.9448989744471,215.72143659335651,462.374950926199,53.342992421876126,876.3038988747211,434.00790745025864,36.87313173803216,32.416054523991626,54.19714373981557,293.36388890298986,37.61927976569007,246.59525239315883,405.71049632172975,607.3630930198758,-690.4792381412044
3240,302.07565936117214,675.0731159606047,243.32370212788754,651.301813521976,59.393542781566794,859.056770654038,464.33979062091964,32.52793858312717,30.721187087119315,57.789283979401695,468.301942417136,36.997527343589745,297.213900072353,368.6982919002734,593.9226066541729,-751.0486343298347
5230,310.0926156304547,624.5447815807722,192.710067154812,669.361521440956,52.88544212630814,885.9168825775433,486.9515379866437,39.291195161296585,30.047974521072753,66.35037325820528,431.5739866498901,37.19137546410896,254.54590059522886,378.33947638818756,604.8091994924928,-696.9212978996197
2873,345.51080283257636,,171.0964834817916,542.1850768072634,54.80818274571837,851.1795150396694,453.3886554231628,53.122599853547754,30.800920445979024,55.40224713485549,,35.615180343675746,280.7020989113632,414.8685838460685,608.2934613056435,-764.102699312765
7676,264.7662232283461,705.1769620517309,183.9404674744594,741.0387587613299,55.48838799282701,750.3991113991453,391.7369215543723,35.6888477393807,31.851486055103862,51.740572092844836,392.52164988738303,38.178170907853094,255.27986630536714,408.3156664022318,591.7474129296564,-604.238576329307
5662,266.5016050404033,672.0812941123753,167.38487740616984,662.2363509798938,57.57445417750932,830.068252742671,,33.5758292227079,30.31348889917752,51.794423571744964,364.53905492323787,37.98088498049638,284.12823605275753,388.74317064536933,599.049612110447,-594.1890151098504
3607,321.88854917349886,717.8018794140854,190.35507319631154,579.1044130794347,54.8077022800708,854.0013549085077,554.4094642165945,43.98008861519114,30.912652652723164,57.872234118484094,511.2341975443737,42.110362466744725,280.4906076788351,324.4290594835467,606.8425010592408,-754.5994266904659
7483,,616.1569582020613,220.4881548342026,780.0432984839006,58.55885279940372,963.6282814479591,500.50974175657905,29.951006355507737,30.819697179331666,56.557620017317504,414.93972967425213,38.59923132666044,320.7561639015389,340.0061893435919,595.9038145980509,-679.452272397711
7679,346.06040191285393,633.3323068516418,209.3468564083594,,57.34671384746033,835.0936285080963,474.2472310886339,28.465494987445062,30.95043105542813,51.956503701872656,336.91239156290976,35.503211334850114,314.89160725546253,357.8865396489483,598.0286366977156,-657.3813699024014
9862,407.6230334192591,740.1710624989106,201.17039205056523,770.7320770173832,54.07576920099355,788.1679803090968,526.0768783475424,50.565578434248025,30.771272485621534,48.20226770873909,353.7974897637082,36.19917729322607,316.49877766334066,331.60137617121075,596.492524068647,-662.7383848160375
9656,359.8497629442643,655.1440203153634,199.62910353593378,624.7182969917477,51.952802272500286,850.4276290539437,418.4356271411777,57.80610816105157,31.673322558076208,50.958220837975546,376.06838451430855,41.72784339048119,253.49296131787838,332.1291623667787,,-702.1221025951694
6239,303.7065413358043,662.436806596107,238.30998676107953,642.0973068972088,51.6042146148451,964.8653397660753,527.3373672028549,51.020023842503676,30.26334223917196,45.511228094800884,383.0683907821043,33.8355534629736,290.79635573653553,389.5899276172739,597.3817349867832,-716.6866241469542
9211,285.9601391859289,649.5839837861488,202.92379362035638,510.34644754951967,53.20988331826552,850.9899123159781,,25.699287356388297,30.62955215669552,49.64804554660208,353.27274878514595,35.32973570491021,333.6947021696944,370.27940368405694,603.850100621169,-639.0397574605086
5847,346.6594313604597,713.4201999598497,192.21935351194728,428.5465408898891,59.41466000191865,826.0888856372803,619.8045906773033,,29.08126629746075,57.73822441966841,486.42197791368517,,289.7696990424248,338.7219129405149,592.8380659796533,-763.9539454242681
9460,384.74644842612247,783.5361892592135,223.96760554248678,507.8700314079405,53.468784354198405,907.4665715184626,476.11737386544434,25.365042421557803,29.29517519181123,58.61622068065832,323.315987909322,40.93917260961056,240.8336436328299,420.6036609661121,607.7423582480225,-817.01988463841
9676,380.41955770026857,725.9365516568148,,446.9350049937759,59.04504113776234,858.3819418705497,627.9975691808178,35.49781047172813,29.747636731056836,44.63804624124951,394.4412921742126,37.79930601266709,348.404660269426,294.52035411135705,597.8277214228344,-737.7666920096141
7265,279.74734546969563,836.6125913012986,253.0628488745011,441.44740167109467,57.92798525944664,970.8976861768651,529.2878795189989,42.29069537424479,,65.18739062991189,475.4313965951974,39.13331501394958,302.3316378050956,406.67593681305254,599.4268786213951,-886.8142133045807
1979,300.6107799409564,720.413861516171,203.08127494126907,495.7685494518787,57.533380231311185,835.6723495925969,540.2702917118328,35.14658219382633,30.412350215187317,51.67190113803021,370.02681870928814,40.996810454420675,373.3289828467711,354.92362262735065,597.407024892674,-671.9977121702275
1140,328.57915102868276,618.123891545998,246.48018704783425,631.2313649199679,55.18504878096294,,557.1955844684034,31.652827084724535,29.99918763899302,63.84612444098613,562.6992416930318,43.75882550586741,274.01078567334054,329.2583405044641,599.7502605290418,-735.5644480274642
9600,353.30988406019065,688.639634307571,155.0911557383862,560.6677605213604,61.98360730780034,784.3956086500323,491.4948252360143,33.83406749773534,31.524929457606156,57.95933987830861,416.5513583738149,44.80342419142,295.1861353773331,337.90165757233495,599.6705739875315,-695.2242478743725
2004,330.442926105365,632.5101391170434,268.8432321740694,663.6469782389155,50.76123261937358,832.1347331509395,458.3735052574009,35.69332691428485,31.223362536177678,53.99717462934414,379.8966573142902,39.46029987041929,278.8277385941149,400.6330988392603,604.2771802383246,-680.9853356078122
6465,435.1670368082631,685.3538429265773,211.47637749438232,485.054462388052,55.73198900191098,899.5793047614286,556.7019865330865,34.665355428548125,31.71755498314634,53.73526902518801,454.09679442501215,34.507354512994404,356.1172857080551,338.08557541290554,595.3248875785958,-879.7226132865909
4877,379.3071782486175,700.64617119845,181.2651531030585,758.8225514716991,62.34553790985586,858.9881075697841,445.8220368928448,40.629293158941515,30.001103421475964,55.35801406966132,489.5009919646239,42.77842009987748,290.09553822410373,379.6041954122111,608.2026656291827,-809.4880001502233
9834,335.3035361684644,688.7308221145739,207.17511164490566,770.1502022525474,58.87189355562074,890.9657739516257,359.00552748751727,31.08837427871328,29.791595564499204,64.9760511511355,305.38563313750683,41.013501199446246,299.46516488672927,402.7677554430236,602.6283314387101,-713.1664914549565
9775,370.2079530788342,666.0065975919443,218.28907556531692,626.5868304931198,62.414723544479926,826.2310558643428,451.2921412035256,34.1687445904917,31.955511929695554,45.29882725719801,455.0607886734997,42.62703964475634,262.449555574733,400.57170620099384,601.7508254486369,-776.0270030792451
2452,347.13075581161405,661.3721119086324,189.25546738038665,473.4832427273975,57.81828482499572,886.3015573221662,492.39304034293775,38.52657186534294,32.67340569355825,44.98066125751537,572.8529329218678,43.66926137914075,258.59494184052113,432.0910088483763,597.5248964842629,-896.8482550899853
9438,304.3559615495679,767.8506945639238,169.98923998772005,628.9715412714003,56.679866688660425,937.0188896573479,500.41088559110096,34.257299518117236,31.622827826777243,50.81072042919357,432.00548720241284,38.81770027785674,326.26704671639806,331.5354058830349,604.3650973749963,-779.5168427665208
484,323.7559294540352,714.3243859709928,233.18645163330157,543.8114783510682,55.29789536380633,743.640313356282,594.0200408998162,37.51997731703829,29.39359750520153,59.6088245443388,417.7400414081557,46.47760721144907,263.258574539759,360.06984826611756,598.366979273926,-626.521975237107
